reviewId,review,score,gender,location,date,,
7201,this app has been wonderful ever since like 2022 this app will never the only thing I don't like the adds thats all,5,male,"Toronto, Canada",2012-03-28,,
7202,Soo good 👍,5,male,"Riyadh, Saudi Arabia",2010-02-23,,
7203,good,5,male,"Frankfurt, Germany",2009-06-15,,
7204,Nice app all songs are here 🥰🥰🥰🥰☺️☺️,5,male,"Kuala Lumpur, Malaysia",2010-06-29,,
7205,"Got a minor bug: In the ""liked songs menu,"" you can filter the songs based on the genre. I use the aforementioned menu to get new music to add to a designated playlist later. The issue is if you filter it to a genre, then unlike all the songs in the respective filter, you can't select a different filter even if you take close and reload the app. The only way to fix it is to add a song of the ""filtered genre""",5,male,"Munich, Germany",2009-08-04,,
7206,"Love the app! I wish there was a way to edit folders on mobile, though!",5,female,"Perth, Australia",2013-09-24,,
7207,So good,5,male,"Madrid, Spain",2009-10-21,,
7208,Best app for songs,5,male,"Mumbai, India",2010-05-16,,
7209,woooooooow!!!!!,5,male,"Boston, United States",2012-03-08,,
7210,nice,5,male,"Durban, South Africa",2011-01-11,,
7211,I found what I like without the pressure to subscribe.,5,male,"Montreal, Canada",2011-10-25,,
7212,it's good,5,female,"Suva, Fiji",2013-02-25,,
7213,very good,5,male,"Denver, United States",2011-10-22,,
7214,best app,5,male,"Lagos, Nigeria",2011-05-03,,
7215,Love me some Spotify.,5,female,"Bogotá, Colombia",2013-01-31,,
7216,very good 😊💯,5,female,"Arequipa, Peru",2012-11-21,,
7217,you can listen music in a good way,5,female,"Suva, Fiji",2013-11-02,,
7218,nice music ❤️❤️❤️,5,female,"Christchurch, New Zealand",2013-09-02,,
7219,I love the songs and lil teace and juice world are fire at making songs,5,female,"Brisbane, Australia",2013-07-04,,
7220,super,5,male,"Cape Town, South Africa",2011-04-29,,
7221,"Great platform! Everytime it delivers on usage interface, excellent sound quality and exceptional on new and existing track search.",5,male,"Santa Cruz, Bolivia",2012-07-29,,
7222,very useful to gather knowledges which is equivalent to reading books,5,male,"Houston, United States",2011-11-14,,
7223,🔥,5,male,"Santiago, Chile",2012-07-31,,
7224,Definitely one of the best music apps I've ever used!!!!!,5,male,"Nairobi, Kenya",2010-09-16,,
7225,best music 🎶 app,5,female,"Sydney, Australia",2013-06-23,,
7226,this is good for sound trip,5,female,"Auckland, New Zealand",2013-04-11,,
7227,love listening to music and love this app,5,male,"La Paz, Bolivia",2012-05-29,,
7228,it is very use ful,5,male,"Manila, Philippines",2010-02-12,,
7229,nice 😄,5,male,"Durban, South Africa",2011-05-11,,
7230,I like this updated version thank you but it says to update again I don't wanna update it again. it's much better works faster,5,male,"Singapore, Singapore",2009-11-22,,
7231,Awesome,5,male,"Vienna, Austria",2009-04-18,,
7232,mood app...💜,5,male,"Monterrey, Mexico",2011-10-03,,
7233,beri gud,5,male,"Pretoria, South Africa",2011-03-31,,
7234,I love this,5,male,"Tel Aviv, Israel",2010-01-17,,
7235,perfect!!!,5,male,"Kampala, Uganda",2011-01-28,,
7236,it's like my therapist 🥺🥺🩷,5,male,"Krakow, Poland",2009-06-25,,
7237,very worthwhile application. so glad I subscribed to premium,5,male,"Cape Town, South Africa",2011-06-21,,
7238,way better then anything else,5,female,"Nadi, Fiji",2013-10-13,,
7239,it is very useful,5,female,"São Paulo, Brazil",2013-01-09,,
7240,nice one,5,male,"Hamburg, Germany",2008-10-15,,
7241,Love it,5,male,"Edinburgh, United Kingdom",2009-03-28,,
7242,👌👌👌👌,5,male,"Krakow, Poland",2008-11-24,,
7243,😌🙂‍↕️,5,male,"Kathmandu, Nepal",2010-05-12,,
7244,it's great,5,female,"Port Moresby, Papua New Guinea",2013-11-01,,
7245,very good,5,male,"Casablanca, Morocco",2011-02-23,,
7246,simply love Spotify,5,male,"Alexandria, Egypt",2010-11-19,,
7247,all I need is here 🖤😈 thank you Spotify 💚,5,male,"Tripoli, Libya",2010-11-16,,
7248,me rating 5 star only one singer because it was a not singer it was life changer and the singer name is Rahat Fateh Ali Khan the singer is very different singing with all singers the reason me very loving Rahat Fateh Ali Khan ♥️,5,female,"São Paulo, Brazil",2013-01-11,,
7249,very nice,5,male,"Denver, United States",2011-10-10,,
7250,Doesnt allow you to play just a single song because it shuffles it and adds other music infront of it before you can listen to the one that you want to listen to.,5,male,"Birmingham, United Kingdom",2009-05-20,,
7251,very useful,5,male,"Durban, South Africa",2011-01-24,,
7252,👍🏻,5,male,"Prague, Czech Republic",2009-07-10,,
7253,good,5,male,"Philadelphia, United States",2012-03-17,,
7254,❤,5,male,"Valencia, Spain",2009-05-26,,
7255,excellent,5,male,"Brussels, Belgium",2009-03-19,,
7256,it's sooo good 😊,5,male,"Córdoba, Argentina",2012-05-27,,
7257,I Love music,5,male,"Johannesburg, South Africa",2010-11-22,,
7258,really good,5,female,"Queenstown, New Zealand",2013-11-30,,
7259,sound and audio is clear and all big songs,5,male,"New York, United States",2011-07-12,,
7260,"excellent,the quality is recommendable",5,female,"Medellín, Colombia",2012-10-16,,
7261,I really like to be able to listen to audiobooks!,5,female,"Auckland, New Zealand",2013-04-04,,
7262,less advertisements easy to use.,5,female,"Lima, Peru",2012-11-23,,
7263,It does exactly what I need to do in ways that's usually better than what I expected,5,male,"Jerusalem, Israel",2009-11-15,,
7264,good🥰🥰🥰🥰,5,male,"Toronto, Canada",2012-04-13,,
7265,no ads,5,male,"Seville, Spain",2008-10-15,,
7266,it's jazz!!!,5,female,"Medellín, Colombia",2012-11-17,,
7267,Spotify is the best in the world,5,male,"Bali, Indonesia",2009-11-18,,
7268,good,5,female,"Melbourne, Australia",2013-11-13,,
7269,Functional,5,female,"Perth, Australia",2013-08-24,,
7270,I'm giving this app 5 star because is a really good app💯❤️❤️❤️🥰🥰🥰💋💋💋🫡,5,male,"Ottawa, Canada",2011-10-16,,
7271,This is my first fav music app i recommendation is 5 starss best app you should try it 🤩🤩❤️❤️i enjoy this app,5,male,"Budapest, Hungary",2009-08-05,,
7272,very good 👍,5,male,"Arequipa, Peru",2012-05-27,,
7273,"best music app, it is just amazing. but the problem is its premium policy that is doesn't let download song offline without paying is not good , otherwise whole app is best",5,male,"Tunis, Tunisia",2010-12-04,,
7274,Just brilliant,5,male,"Addis Ababa, Ethiopia",2011-03-07,,
7275,love it,5,male,"Manila, Philippines",2010-05-05,,
7276,Good,5,female,"Brisbane, Australia",2013-04-05,,
7277,Too good,5,male,"Tunis, Tunisia",2011-03-12,,
7278,I wish playstore had a zero star option,5,female,"Santiago, Chile",2012-12-07,,
7279,we get more songs in music apps I loved the sportify very much than every apps,5,female,"São Paulo, Brazil",2012-12-08,,
7280,lun app ha isko download mat kre shukriya,5,male,"Dallas, United States",2011-08-24,,
7281,Best of the bedt,5,male,"Lusaka, Zambia",2010-10-06,,
7282,This is amazing aap I loved it,5,male,"Caracas, Venezuela",2012-04-26,,
7283,very happy,5,male,"Cancun, Mexico",2012-04-14,,
7284,very nice,5,male,"Manchester, United Kingdom",2009-09-15,,
7285,"easy to use, lyrics on point,when you update the App you don't loose anything.",5,female,"Rosario, Argentina",2012-09-18,,
7286,nice and magical,5,male,"Amsterdam, Netherlands",2009-08-14,,
7287,just awesome!,5,male,"Hanoi, Vietnam",2010-06-10,,
7288,THIS IS GIVING ME VIBESS,5,female,"Perth, Australia",2013-04-07,,
7289,It's OK it's a nice to find any kind of music 🎶🎧😘😭😁👌👌😉😊😂🤣🤣💅👍🤔😂👍☺️☺️🙂😔😢😅😔😝☺️🎧😝😀😝☺️😝😄😜💩😜😜😄💩💩😜😔🤔💅🤔🤔😅🤔🤔😅👌😅😢😂😢🤔🎶🤔😅😁😂😁🎶👌😝😉😉😂🤔😅🎧😀😅🎧🎶😁🎶😭😅😘🎧😝🆗🆗🎶🆗🆗🎶🆗🎶🆗🆗🎶🆗🎶🆗🎶🆗🎶🆗🎶🆗🎶🆗🎶🆗🎶🆗🆗🆗🎶🆗🎶🆗🎶😘,5,male,"Seattle, United States",2011-09-21,,
7290,one of the best,5,male,"Shanghai, China",2010-02-03,,
7291,"Yes, it's recommend. It's worth the price... although,",5,female,"Melbourne, Australia",2013-07-17,,
7292,"Spotify's strengths include its extensive music library, personalized playlists, and ad-free listening for premium users, as well as its user-friendly interface and ability to connect with friends.",5,male,"San Francisco, United States",2012-03-07,,
7293,give option where lyrics are still on screen even on next song.,5,male,"Calgary, Canada",2011-08-20,,
7294,"The Spotify free service sounds better than the iheart free service. I'm very happy with the free service. it reminds me of VEVO of the 1990's to present. A lot of gamers online don't understand is you can go in your own party and lock it down and then, play Spotify in the background and play your violent video games, I love that about Spotify. 2025",5,female,"Perth, Australia",2013-11-25,,
7295,Best,5,female,"Perth, Australia",2013-02-19,,
7296,thankyou for this....to make that app,5,male,"New York, United States",2012-04-07,,
7297,This is the best aap for music 🎵,5,male,"Vienna, Austria",2009-03-10,,
7298,Es la mejor,5,male,"Jerusalem, Israel",2010-08-26,,
7299,👍,5,male,"Johannesburg, South Africa",2011-05-13,,
7300,Nice,5,male,"Chicago, United States",2011-12-17,,
7301,I'm addicted to this app ngl u should make make spotify canvas available everywhere.🔥🔥🔥,5,male,"Cancun, Mexico",2012-01-28,,
7302,Great app,5,male,"Quito, Ecuador",2012-07-07,,
7303,best place if u like music,5,female,"Canberra, Australia",2013-06-21,,
7304,I dloinkte it,5,male,"Jacksonville, United States",2011-09-15,,
7305,it is good,5,female,"Canberra, Australia",2013-10-31,,
7306,"This app is the BEST. Spotify compacts with ALL needs. From studying, cleaning or having fun, this app works with all. THANK YOU SPOTIFY FOR YOUR AMAZING SERVICE 💕💕💕!!!",5,male,"Hamburg, Germany",2009-05-08,,
7307,good,5,male,"Cairo, Egypt",2011-03-05,,
7308,Great 👍,5,male,"Lyon, France",2009-04-16,,
7309,I love the music selection,5,male,"Montevideo, Uruguay",2012-08-08,,
7310,good,5,female,"Caracas, Venezuela",2012-12-08,,
7311,mujhe bahut pasand hai yeh app thoda bahut ad aate hain par gane SAB 1 number ke hote Hain,5,male,"Durban, South Africa",2011-06-21,,
7312,great,5,male,"Lagos, Nigeria",2011-01-01,,
7313,it's great 👍,5,male,"Lisbon, Portugal",2009-02-10,,
7314,love it!,5,male,"San Antonio, United States",2011-09-08,,
7315,best experience,5,male,"Manila, Philippines",2010-01-31,,
7316,Everything is nice !,5,male,"Berlin, Germany",2009-03-11,,
7317,So sweet,5,male,"Asunción, Paraguay",2012-07-23,,
7318,we need to be able to select all songs at once add add them,5,male,"Guayaquil, Ecuador",2012-08-10,,
7319,nice,5,male,"Addis Ababa, Ethiopia",2010-09-07,,
7320,best,5,male,"Oslo, Norway",2009-09-20,,
7321,because it is so good app,5,male,"Tripoli, Libya",2011-06-02,,
7322,Good,5,male,"Paris, France",2009-04-01,,
7323,very helpful 😁,5,female,"Montevideo, Uruguay",2012-10-15,,
7324,my no1 music platform,5,male,"Tunis, Tunisia",2011-03-24,,
7325,good,5,female,"Suva, Fiji",2013-09-25,,
7326,I have used Pandora and YouTube for my music listening go to. but now I found Spotify I will never use another.,5,male,"Edinburgh, United Kingdom",2009-04-30,,
7327,best for karan aujla song but ads nhi Chahiye,5,male,"Santa Cruz, Bolivia",2012-05-16,,
7328,amazing app I'm literally in love,5,female,"Brasília, Brazil",2012-12-02,,
7329,good,5,male,"Rio de Janeiro, Brazil",2012-07-10,,
7330,VERYY GOOD,5,male,"Nairobi, Kenya",2011-02-25,,
7331,wonderful app for songs 🎵🎵🎵🎵🎵🎵🎵🎵🎵,5,male,"New York, United States",2011-08-04,,
7332,good app,5,male,"Tijuana, Mexico",2011-12-12,,
7333,I like it,5,male,"Brussels, Belgium",2009-01-26,,
7334,Wonderful,5,female,"Port Moresby, Papua New Guinea",2013-11-30,,
7335,world's best app,5,male,"Shenzhen, China",2010-01-31,,
7336,Pro,5,male,"Ottawa, Canada",2012-02-03,,
7337,the subscription is nice but they need to put a little new features in there free service,5,male,"Amsterdam, Netherlands",2009-06-02,,
7338,fantastic,5,male,"Marseille, France",2009-08-19,,
7339,great app! I recommend,5,male,"Abuja, Nigeria",2011-04-22,,
7340,ur app is so usedull☺,5,male,"Beijing, China",2010-04-04,,
7341,"all good. u have money go for premium. if not, just listen to the ads. like me.. haha..",5,male,"Nairobi, Kenya",2011-05-17,,
7342,"Works well for me and it's my main music app. I just rated it 4 stars because in the latest update for some reason when I turn off the phone while inside a playlist and turn it on again, the list refreshes and jumps back to the top of the list and then I have to scroll down to get to the song. It becomes annoying with long lists like Liked Songs.",5,male,"Budapest, Hungary",2009-04-17,,
7343,👍👍,5,male,"Kampala, Uganda",2010-12-07,,
7344,"satisfactory, it delivers everything a person needs.",5,male,"Bangkok, Thailand",2010-02-26,,
7345,"Great app for all my music but please get rid of that stupid ""+"" bottom right. It's already in the top corner, we know where to find it.",5,male,"Quebec City, Canada",2011-10-10,,
7346,this app is good for me,5,male,"Frankfurt, Germany",2009-08-27,,
7347,Like it,5,female,"Auckland, New Zealand",2013-09-28,,
7348,good for music and got all music needed,5,male,"Boston, United States",2011-07-31,,
7349,Awesome just too good,5,male,"Santiago, Chile",2012-05-24,,
7350,best streaming service with loads of songs,5,female,"Christchurch, New Zealand",2013-08-02,,
7351,Awesome 👍,5,male,"Shanghai, China",2010-07-21,,
7352,good 👍,5,male,"Dar es Salaam, Tanzania",2011-06-07,,
7353,a good app,5,female,"Cali, Colombia",2012-10-31,,
7354,wow super app,5,male,"Manchester, United Kingdom",2009-02-15,,
7355,"spotify,i will give full 5 star to this app this is only app i can hear music peacefully and i have one request and that is a problem when i delete a playlist it does remove from library but not from the front page i tried it several times even i delete app and then reinstall it but did not work.please fix this problem in next update.And overall app is really good.Thank you spotify..",5,female,"Bogotá, Colombia",2012-08-29,,
7356,amazing,5,male,"Amsterdam, Netherlands",2009-05-16,,
7357,sound aye!,5,male,"Windhoek, Namibia",2010-10-11,,
7358,greatest music app of all time the quality is perfect and has all songs you look for and simple to use make your own playlist that keeps you on tone and has suggestions for your playlist best or what,5,male,"Rio de Janeiro, Brazil",2012-05-15,,
7359,"love that I can find the music genres and tunes I love depending on my mood, vibe or day.",5,male,"Lyon, France",2009-01-28,,
7360,awesome,5,male,"Vancouver, Canada",2012-03-15,,
7361,best music applications,5,female,"Gold Coast, Australia",2013-10-16,,
7362,ok,5,male,"Chennai, India",2010-01-20,,
7363,ok,5,male,"Bangalore, India",2010-02-08,,
7364,ok,5,male,"Helsinki, Finland",2009-03-20,,
7365,ok,5,male,"Glasgow, United Kingdom",2009-03-31,,
7366,cool!,5,male,"Hanoi, Vietnam",2010-05-23,,
7367,"Listen to music for free, totally cool app love the fact that it is so spot on with the music it recommends for me giving me an opportunity to listen to new music that I love.",5,female,"Asunción, Paraguay",2013-01-25,,
7368,mast musis hai,5,male,"Pretoria, South Africa",2011-06-01,,
7369,gives all the best taste and recommendations I need,5,male,"Lagos, Nigeria",2010-10-05,,
7370,very nice 👍,5,male,"Glasgow, United Kingdom",2009-09-16,,
7371,superb,5,female,"Christchurch, New Zealand",2013-10-23,,
7372,excellent,5,male,"Bogotá, Colombia",2012-08-06,,
7373,Beside mixing my Playlist all is well.,5,male,"Tel Aviv, Israel",2010-07-11,,
7374,good,5,female,"Port Moresby, Papua New Guinea",2013-07-14,,
7375,Best app soh far. problem is the ads,5,male,"Tijuana, Mexico",2011-10-19,,
7376,"update: My Premium subscription issue has been resolved. Thank you for being responsive, and kudos to Spotify Support!",5,male,"Seoul, South Korea",2010-02-19,,
7377,Good,5,male,"Kampala, Uganda",2011-04-04,,
7378,Awesome,5,male,"Algiers, Algeria",2011-01-05,,
7379,ok,5,male,"Guangzhou, China",2010-05-01,,
7380,ok,5,male,"Mexico City, Mexico",2012-02-29,,
7381,ok,5,female,"Lima, Peru",2012-11-10,,
7382,ok,5,male,"Busan, South Korea",2010-08-05,,
7383,ok,5,male,"Addis Ababa, Ethiopia",2011-01-11,,
7384,ok,5,female,"Sydney, Australia",2013-09-29,,
7385,This app have everysong that is papular and it famous,5,male,"Riyadh, Saudi Arabia",2010-02-09,,
