reviewId;review;sentiment_classification;gender;location;date
5811;💓;positive;female;Gold Coast, Australia;2016-11-02
5812;It's fine and fun to use❤;positive;male;Madrid, Spain;2012-03-18
5813;very good 😊;positive;male;Shenzhen, China;2012-12-02
5814;easy to use;positive;female;Hobart, Australia;2016-11-12
5815;The app is way better than the spotify AB you can play your own music they way you like it. just that ads are ads;positive;male;Mexico City, Mexico;2014-08-10
5816;a part from commercial listening is good;positive;male;Ottawa, Canada;2014-08-23
5817;this app helps me live in this earth ,,,,, m I'm so sad;positive;male;Phuket, Thailand;2013-08-01
5818;so.loud voice very nice👍😊;positive;male;La Paz, Bolivia;2015-06-03
5819;Very good;positive;male;Nairobi, Kenya;2014-05-14
5820;it's gud if you have premium;positive;male;Dakar, Senegal;2014-03-17
5821;greatful Spotify;positive;male;San Antonio, United States;2014-08-16
5822;best music quality and premium plans is best for music lovers I like Spotify;positive;male;Krakow, Poland;2011-11-29
5823;Spotify is good 😊 place to learn song and listen 💜;positive;male;Austin, United States;2014-07-12
5824;great app for the music;positive;male;Edinburgh, United Kingdom;2012-06-20
5825;Last updated was the worst update ever I can't backward and forward the song without premium this is f*ckig update on Spotify 🤬;positive;male;Cape Town, South Africa;2014-02-25
5826;good music service.;positive;male;Manchester, United Kingdom;2012-03-16
5827;too much ads but amazing;positive;female;Sydney, Australia;2016-05-17
5828;I keep being pushed out of the app saying it's not responding. the music Stull plays but when I go to the app it kicks me out while it's playing! I restarted, uninstalled and cleared cache. I updated it and it acted the same aswell. I hope there can be a bug fix!;positive;male;Johannesburg, South Africa;2013-09-26
5829;Good, Like👍;positive;male;Kampala, Uganda;2014-01-03
5830;Great but liked songs. I swear some of them I already liked aren't liked;positive;male;Lima, Peru;2015-08-14
5831;I love to listen on Spotify :3 but.. I hate ads..;positive;male;Warsaw, Poland;2012-08-02
5832;Nothing to tell;positive;male;Jacksonville, United States;2014-10-03
5833;a music listening software;positive;male;Marrakesh, Morocco;2014-06-04
5834;it's good when you can actually listen to the songs you want to listen to;positive;male;Harare, Zimbabwe;2013-09-07
5835;brih stop playing with me. I can't see My liked songs. even though I have 318;positive;male;Rio de Janeiro, Brazil;2015-04-25
5836;good;positive;female;São Paulo, Brazil;2015-11-21
5837;This app is amazing based on the song selection and library with millons of artists uploading songs on the app, but my only problems are the limited usage on the app for those with free accounts. I've had moments of frustrations when I run out of hourly skips or get restricted from listening to songs without a daily limit, my third problem is we can't change our listening modes so it's annoying when smart shuffle plays songs that don't match the vibe. In general, desktop version is better.;positive;male;Durban, South Africa;2014-03-14
5838;i like it;positive;male;Mexico City, Mexico;2015-01-10
5839;It's an amazing app but there are adds almost every song;positive;female;Adelaide, Australia;2016-07-01
5840;good;positive;male;Lusaka, Zambia;2014-02-22
5841;good;positive;male;Vienna, Austria;2012-06-24
5842;the app won't open on my galaxy 22, might be an outage but it's seriously annoying;positive;male;Tijuana, Mexico;2014-08-04
5843;nice app;positive;male;Tunis, Tunisia;2014-01-02
5844;"Great, generally love it but the placement (and, honestly, the existence) of the new ""Create"" button is just silly.";positive;male;Santa Cruz, Bolivia;2015-10-03
5845;good;positive;female;Lima, Peru;2015-11-27
5846;wonderful;positive;male;Helsinki, Finland;2012-09-01
5847;good player in music;positive;male;Marrakesh, Morocco;2014-01-17
5848;Hiding songs in playlists is useless. Hopefully, they fix this in succeeding updates.;positive;male;Jeddah, Saudi Arabia;2013-02-28
5849;I LOVE this app although, premium is very expensive and I feel like non-premium users should get to pick what song they play. I always find this an issue when trying to play a song I like but it plays a complete different song? Please add the feature for non-premium users to actually PICK the song they want like premium users!;positive;female;Suva, Fiji;2016-09-19
5850;Good;positive;female;Nadi, Fiji;2016-08-16
5851;it's nice but the ads;positive;male;Algiers, Algeria;2014-01-10
5852;As for my experience it won't look up certain songs but when you do find the song or artist I haven't been able to add songs to a Playlist unless I add a group of songsso I can't make a personalized Playlist to listen to- either that or I just haven't figured it out yet lol;positive;male;Abuja, Nigeria;2014-01-04
5853;like;positive;male;Valparaíso, Chile;2015-08-22
5854;If yall don't stop giving me adds every single song, I'm switching to apple music;positive;male;New York, United States;2014-11-11
5855;gud;positive;male;Singapore, Singapore;2013-02-13
5856;Loved this, definitely helps to have premium if you are rural AF like us so you can download playlists, but even standard users will love this;positive;male;Mombasa, Kenya;2014-04-12
5857;My app is closing itself when i click on the current music playing, and when the panel with the buttons and disk cape shows up, the app simply closes without a warning, can you guys please fix this? I can still listen to music but it's kinda annoying to avoid clicking it so the app doesn't close on its own.;positive;female;Brisbane, Australia;2016-05-20
5858;nice music app;positive;male;Ottawa, Canada;2015-04-22
5859;Heartsoothing.;positive;male;San Francisco, United States;2014-09-10
5860;tralalala tralala 🦈👟;positive;female;Canberra, Australia;2016-04-24
5861;the best;positive;male;Abu Dhabi, United Arab Emirates;2013-03-18
5862;pretty good with premium trash without it doesn't pay the artists fairly;positive;female;Canberra, Australia;2016-12-07
5863;it's a great app but it has once malfunctioned completely but after I uninstall it and installed a new version it has stopped;positive;male;Frankfurt, Germany;2012-10-24
5864;it's good but all the ads mixed with them constantly telling me to get premium gets annoying;positive;female;Caracas, Venezuela;2016-02-15
5865;much better now. love the AI DJ;positive;male;Santiago, Chile;2015-08-15
5866;The app is great if you have premium and I do but recently the genre tabs on my liked songs stoped working and I couldn't play any of my liked songs so I ended up deleting and redownloading the app. Now the genre tabs don't show up at all but now the genre tabs don't even show up.;positive;female;Nadi, Fiji;2016-03-31
5867;I like it because it's shuffle house my feeling when I feel sad song was start when I feel happy song was start but I don't like that advertisement comes again and again and again.;positive;male;Dallas, United States;2014-10-21
5868;Very good music app for listening to music but find seeing the lyrics should not be a premium feature (edited, and they've done just that, thanks Spotify!);positive;male;Karachi, Pakistan;2012-12-25
5869;Easy to find songs or artists.;positive;male;Dar es Salaam, Tanzania;2014-04-13
5870;I like it;positive;female;Suva, Fiji;2016-03-28
5871;It's back to working normally. It was weird, but im glad to be listening to my playlists.;positive;female;Medellín, Colombia;2015-11-27
5872;this app will help me to cover depression;positive;male;Paris, France;2012-09-05
5873;It's good but stopped opening for some reason when I tried opening it.;positive;female;Perth, Australia;2016-11-28
5874;This is almost my perfect go to music app. The only thing bugging me is that Podcasts that you haven't watched for some reason get plastered all over your recommendations or in your New Episodes area, which should ONLY be for the podcasts you actually watch, not ones you've scrolled past while looking for a new one to watch. Now I got all these inappropriate podcasts that I've never watched on my front page, and how am I supposed to explain that to my parents, huh?;positive;male;Vienna, Austria;2011-12-09
5875;Why would you hide the most basic features behind paywalls. That's kinda rude. I literally would like to be able to RESTART A PLAYLIST TOO THANK YOU?? I DON'T WANT TO CONTINUE FROM WHERE I WAS IF I PURPOSELY EXIT A PLAYLIST.;positive;male;Abuja, Nigeria;2013-10-23
5876;Spotify gives 100% vibes;positive;male;Quito, Ecuador;2015-09-06
5877;Great app for music but wish I could find some lesser bands on here like Blondz or Bonfire;positive;female;Port Moresby, Papua New Guinea;2016-10-25
5878;"the music is good yes but spotify: ""after this advert you yet 30 mind of free listening!"" 1 song goes by and another advert bro???";positive;male;Zurich, Switzerland;2012-07-07
5879;The only things id like to have in this app is other versions of certain songs, and without ads it's the best music app in my opinion;positive;female;Sydney, Australia;2016-07-23
5880;music is great;positive;male;Shenzhen, China;2012-11-30
5881;I'm a dancer;positive;male;Toronto, Canada;2014-08-21
5882;Nice;positive;male;Lusaka, Zambia;2014-01-07
5883;great promotion tool, but has nothing on SoundCloud and the compressor is too much lol;positive;female;Valparaíso, Chile;2015-12-17
5884;op;positive;male;Frankfurt, Germany;2012-07-01
5885;I'm music loved;positive;male;Warsaw, Poland;2012-10-07
5886;good;positive;male;Ottawa, Canada;2014-09-19
