reviewId,review,gender,location,date,score,ColumnaAPredecir:score
7781,Love it highly recommended,female,"São Paulo, Brazil",2012-10-02,positive,positive
7789,"Good, but reduce the cost of purchase.",male,"Copenhagen, Denmark",2009-07-30,positive,neutral
7803,my everything,male,"Phoenix, United States",2011-09-10,positive,positive
7805,"Sure, I really favorite this app?!",male,"Beijing, China",2009-11-22,positive,positive
7809,good app,female,"Canberra, Australia",2013-06-27,positive,neutral
7816,do I even have to say anything,female,"Buenos Aires, Argentina",2013-01-29,positive,negative
7821,Phenomenal,female,"Rio de Janeiro, Brazil",2012-12-02,positive,positive
7831,best music app💯,male,"Kumasi, Ghana",2010-10-02,positive,positive
7853,Excellent 👌 I don't think there's another application that offers the same service which can rival SPOTIFY!!! 😉,male,"Algiers, Algeria",2011-04-07,positive,positive
7857,"I absolutely love this app .Very reasonably priced, and the downloads for off - line are great. Highly recommend 👌.",male,"Hong Kong, China",2010-08-21,positive,positive
7862,better than yt music.,male,"Bangalore, India",2009-11-28,positive,positive
7887,"The app keeps crashing when I try to go to the song ui, if that makes sense. I can't look at lyrics of any songs because of this, super irritating.",male,"Bangkok, Thailand",2010-05-08,positive,negative
7893,superb quality 👍,male,"Prague, Czech Republic",2009-03-02,positive,positive
7896,great can play downloaded songs offline to save data,male,"Busan, South Korea",2010-02-27,positive,positive
7897,like order,male,"Tel Aviv, Israel",2010-04-07,positive,neutral
7924,Nice,male,"Manchester, United Kingdom",2008-11-02,positive,positive
7932,very very very very very good aap spotify is very good music aap,male,"Toronto, Canada",2012-01-12,positive,positive
7957,Intriguing and,male,"San Jose, United States",2011-08-01,positive,positive
7965,Spotify is the best 👌 👍,female,"Adelaide, Australia",2013-06-29,positive,positive
7975,nice,female,"La Paz, Bolivia",2012-09-15,positive,positive
7987,The sleekest and most convenient music streaming service.,male,"Boston, United States",2011-07-18,positive,positive
7995,🆒️🥰😍🤩,male,"Shanghai, China",2010-02-26,positive,positive
8001,nice,male,"Montreal, Canada",2012-03-30,positive,neutral
8006,"I'm trying to figure out whats wrong with spotify. I can't play anything of the songs I want to play and search for. It just says shuffle them or preview them. I can't play anything! But it works so well on my tablet, it's just my phone. What's wrong. If it's the app, Please fix it. It's so annoying and uncomfortable.",male,"Edinburgh, United Kingdom",2009-01-30,positive,neutral
8007,"it would be nice if we could have different accents for DJX, LIKE BRITISH ect",female,"Santiago, Chile",2012-09-19,positive,positive
8012,Good songs nice app for music lovers,male,"Phuket, Thailand",2010-03-09,positive,positive
8013,😘😘😘😘😘,male,"Tel Aviv, Israel",2010-05-15,positive,positive
8026,Amazing!💚🎵,female,"Arequipa, Peru",2012-07-25,positive,positive
8027,it's a great app!!😊✨❤️,male,"Cairo, Egypt",2011-05-19,positive,positive
8031,"love it, no commercials when u pay 10 a month",female,"Christchurch, New Zealand",2013-08-20,positive,positive
8040,amazing,male,"Lisbon, Portugal",2008-12-06,positive,positive
8050,the best I have ever use you listen songs when your out off app you can combine your tastes with your friends and make a combine playlist with your friends,male,"Kumasi, Ghana",2010-10-27,positive,positive
8059,So easy & versatile .....,female,"São Paulo, Brazil",2012-10-21,positive,positive
8091,Great app!,male,"San Francisco, United States",2011-09-23,positive,positive
8093,been a customer for years no limit to how much u download and continues to show me different kinds of music I never heard of but love,male,"Lisbon, Portugal",2009-09-23,positive,positive
8110,it is very good for listening 🎧🎶 music,female,"Guayaquil, Ecuador",2012-10-08,positive,positive
8115,Simply love the app,female,"Perth, Australia",2013-07-25,positive,positive
8119,Spotify is a very good App. You can enjoy any kinda music songs of Bollywood or Hollywood .I use Spotify everyday,female,"Queenstown, New Zealand",2013-11-01,positive,positive
8122,good,female,"Queenstown, New Zealand",2013-06-19,positive,positive
8124,listen to all kinds of music and it's right there at your fingertips,male,"Seville, Spain",2009-04-15,positive,positive
8128,it's very nice and great,male,"Doha, Qatar",2010-02-06,positive,positive
8139,Spotify has every song I love. It's easy to use so anyone can use it. I highly recommend,male,"Delhi, India",2010-02-01,positive,positive
8143,bro to much ads after some time they will force you to purchase premium they will say get premium to play any songs any time,male,"Rome, Italy",2009-08-31,positive,neutral
8147,Absolutely a W app 🗿,female,"Brisbane, Australia",2013-07-10,positive,positive
8150,Love that I can hear all of my Oldies love it,male,"Tijuana, Mexico",2012-01-12,positive,positive
8168,it's good. but you only get to choose what you want to listen to for limited times. 6 skips every hour?? why'd Spotify change sm💔💔,male,"Zurich, Switzerland",2009-09-28,positive,negative
8171,Great,male,"Frankfurt, Germany",2008-12-19,positive,positive
8184,better,male,"Rabat, Morocco",2011-05-29,positive,neutral
8189,supar,male,"Seville, Spain",2009-03-21,positive,positive
8190,best voice,female,"Canberra, Australia",2013-06-10,positive,positive
8198,love it,female,"Caracas, Venezuela",2012-12-23,positive,positive
8208,my go to music app,male,"Abu Dhabi, United Arab Emirates",2009-12-25,positive,positive
8219,Better than Apple music. years of curatedplaylists are gone just like that because of late payment. what a bunch of Bozos. Spotify is now my ride or die,female,"Bogotá, Colombia",2012-11-05,positive,positive
8222,This app is good 👍,male,"Munich, Germany",2009-11-01,positive,positive
8239,Awesome...,male,"Ho Chi Minh City, Vietnam",2010-06-18,positive,positive
8244,it's simply the best.,male,"Dakar, Senegal",2011-05-06,positive,positive
8252,best music app ever. I just hope you will update on the download options better,female,"Melbourne, Australia",2013-12-06,positive,positive
8253,very good Spotify,male,"Lyon, France",2009-03-01,positive,positive
8254,good,male,"Mombasa, Kenya",2011-06-06,positive,positive
8259,Great. So functional,male,"Johannesburg, South Africa",2011-01-21,positive,positive
8262,because is beautiful,male,"Houston, United States",2011-12-21,positive,positive
8271,Perfect,male,"Beijing, China",2010-03-29,positive,positive
8272,outranks Pandora anyday.great platform,female,"Bogotá, Colombia",2012-09-19,positive,positive
8277,superb,female,"Port Moresby, Papua New Guinea",2013-08-20,positive,positive
8280,Great range of music & easy to use.,female,"Queenstown, New Zealand",2013-10-01,positive,positive
8288,love listening to audio drama,female,"Melbourne, Australia",2013-12-04,positive,positive
8295,best song app but hate the ads I too broke to pay for months premium,male,"Kathmandu, Nepal",2010-01-18,positive,negative
8296,Spotify Is the Best example of 'Money is everything'.🙂🤝🏻,male,"Frankfurt, Germany",2009-06-16,positive,positive
8298,very nice,male,"Houston, United States",2011-11-27,positive,positive
8325,This app is very good and attractive 🤩😎 Thanks spotify team👍👍❤😘,male,"Seoul, South Korea",2009-12-29,positive,positive
8330,complete ✅,male,"Dallas, United States",2011-10-24,positive,neutral
8352,Excellent,male,"Cairo, Egypt",2010-11-27,positive,positive
8353,promo is good,male,"Dublin, Ireland",2009-06-11,positive,positive
8357,dis app is great NGL!,male,"Amsterdam, Netherlands",2008-12-21,positive,positive
8374,simply amazing,male,"Glasgow, United Kingdom",2009-08-04,positive,positive
8377,Great app. Good job 👏,male,"Barcelona, Spain",2009-01-24,positive,positive
8379,this app is ok I love it and all tipe of song,male,"Austin, United States",2011-11-04,positive,positive
8381,it is very good,male,"Windhoek, Namibia",2011-01-02,positive,neutral
8385,very good nic songs,male,"Guangzhou, China",2010-03-20,positive,positive
8394,I love the song,male,"Cancun, Mexico",2011-08-13,positive,positive
8397,I love Spotify 10 stars,female,"Brisbane, Australia",2013-04-20,positive,positive
8401,"Best music streaming platform ever. Even the free version is great, not to talk of the premium. 👍",female,"Brisbane, Australia",2013-02-17,positive,positive
8403,nice,male,"Boston, United States",2011-07-09,positive,positive
8409,best song for all time,male,"Tokyo, Japan",2010-03-07,positive,positive
8411,Amazing,female,"Wellington, New Zealand",2013-05-25,positive,positive
8423,just amazing without the adds,male,"Accra, Ghana",2011-03-20,positive,positive
8428,I love listening to my favorite tunes every now and then,male,"Athens, Greece",2009-08-29,positive,positive
8429,Great app,male,"Dar es Salaam, Tanzania",2011-05-23,positive,positive
8438,very good and very nice,male,"Milan, Italy",2008-12-23,positive,positive
8451,it's awesome 😎,male,"San Francisco, United States",2012-03-17,positive,positive
8465,super relax for me then it's so nice music,male,"Hamburg, Germany",2009-01-02,positive,positive
8489,best,male,"Dakar, Senegal",2011-05-24,positive,positive
8493,❤️❤️,male,"Tel Aviv, Israel",2010-05-20,positive,positive
8511,"love, love, love!! I recommended to all my friends!",male,"Calgary, Canada",2011-12-26,positive,positive
8516,its been a good experience thus far better if you guys had videos with music,male,"Dallas, United States",2011-08-10,positive,neutral
8542,"Recent update has broken Spotify for me the first time everything works expect when I select on the music to enlarge it. But works on an new account, Please fix this asap as some suggests it's server side, or corrupt data of my account from Spotify. Edit- Thanks for fixing the issue :)",male,"Manchester, United Kingdom",2009-06-27,positive,positive
8545,it's good by far my favourite music streaming app,female,"Santa Cruz, Bolivia",2012-12-10,positive,positive
8553,ok,male,"Dubai, United Arab Emirates",2010-03-20,positive,positive
8560,Simply perfect,male,"Cali, Colombia",2012-05-09,positive,positive
8563,great nothing but great,male,"Durban, South Africa",2010-09-18,positive,positive
8564,i love this app,female,"Perth, Australia",2013-03-31,positive,positive
8568,"Never been Disappointed with Spotify! only sad thing,is if you don't get a paid for subscription, you don't keep your music...other than that, I love it!",female,"Lima, Peru",2012-12-03,positive,positive
8569,very good also great features to thus app,male,"Dublin, Ireland",2009-04-04,positive,positive
8573,Why are y'all always changing stuff?? The add feature at the bottom next to my library is trash. Our muscle memory keeps hitting it.,male,"Durban, South Africa",2011-04-05,positive,negative
8578,Great!,female,"São Paulo, Brazil",2013-01-04,positive,positive
8587,nice,female,"Canberra, Australia",2013-11-10,positive,neutral
8588,I'm able to find songs that I want,female,"Canberra, Australia",2013-10-27,positive,negative
8589,grateful,male,"Cairo, Egypt",2011-01-23,positive,positive
8592,amazing,male,"Copenhagen, Denmark",2009-07-26,positive,positive
8594,Love Spotify!,male,"Austin, United States",2011-07-03,positive,positive
